Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
Uganda,Eastern,Kalyowa Health Centre II,Health Centre II,MoH,0.7761,33.2683,GPS
Uganda,Eastern,Kamaca Health Centre III,Health Centre III,MoH,1.3296,33.9680,GPS
Uganda,Eastern,Kameke Health Centre III,Health Centre III,MoH,1.2740,33.7910,GPS
Uganda,Eastern,Kameruka Health Centre III,Health Centre III,MoH,1.1554,33.9823,GPS
Uganda,Eastern,Kamet Health Centre II,Health Centre II,MoH,1.3458,34.6948,GPS
Uganda,Eastern,Kamigo Health Centre II,Health Centre II,MoH,0.6180,33.2660,GPS
Uganda,Eastern,Kamod Health Centre II,Health Centre II,MoH,1.5810,33.3500,GPS
Uganda,Eastern,Kamonkoli Health Centre III,Health Centre III,MoH,1.0708,34.0978,GPS
Uganda,Eastern,Kamuda Health Centre III,Health Centre III,MoH,1.7560,33.5240,GPS
Uganda,Eastern,Kamuge Health Centre III,Health Centre III,MoH,1.1810,33.8160,GPS
Uganda,Eastern,Kamuli Dispensary Health Centre II,Health Centre II,Private not for profit,0.3526,32.6483,Google Earth
Uganda,Eastern,Kamuli Health Centre II,Health Centre II,MoH,0.7863,34.1374,Other
Uganda,Eastern,Kamuli Hospital,Hospital,MoH,0.9460,33.1180,GPS
Uganda,Eastern,Kamuli Mission Hospital,Hospital,Private not for profit,0.3526,32.6483,Google Earth
Uganda,Eastern,Kamuli Youth Health Centre II,Health Centre II,MoH,0.9460,33.1180,GPS
Uganda,Eastern,Kamusala Health Centre II,Health Centre II,MoH,1.4333,33.5833,Other
Uganda,Eastern,Kanapa Ongino Health Centre II,Health Centre II,Private not for profit,1.5091,34.0313,Google Earth
Uganda,Eastern,Kangalaba Health Centre III,Health Centre III,MoH,0.9153,34.0829,GPS
Uganda,Eastern,Kanginima Hospital,Hospital,Private not for profit,1.2020,33.9770,GPS
Uganda,Eastern,Kangole Health Centre II,Health Centre II,MoH,1.5333,34.1500,Other
Uganda,Eastern,Kanyenya Health Centre II,Health Centre II,MoH,0.3180,32.1830,Encarta
Uganda,Eastern,Kanyum Health Centre III,Health Centre III,MoH,1.3835,33.9155,GPS
Uganda,Eastern,Kanyum NGO Health Centre II,Health Centre II,Private not for profit,1.3800,33.9290,GPS
Uganda,Eastern,Kanyumu Health Centre II,Health Centre II,MoH,1.2500,33.8667,Other
Uganda,Eastern,Kapchorwa Hospital,Hospital,MoH,1.4054,34.4415,GPS
Uganda,Eastern,Kapelebyong Health Centre IV,Health Centre IV,MoH,2.2785,33.7746,GPS
Uganda,Eastern,Kapir Health Centre III,Health Centre III,MoH,1.6340,33.7790,GPS
Uganda,Eastern,Kapkoloswo Health Centre III,Health Centre III,MoH,1.2503,34.7757,GPS
Uganda,Eastern,Kapkoros Health Centre II,Health Centre II,MoH,1.2504,34.7403,GPS
Uganda,Eastern,Kaplelko Health Centre II,Health Centre II,MoH,1.4116,34.4096,GPS
Uganda,Eastern,Kaproron Health Centre IV,Health Centre IV,MoH,1.4245,34.6158,GPS
Uganda,Eastern,Kapsama Health Centre II,Health Centre II,MoH,1.4520,34.7137,Google Earth
Uganda,Eastern,Kapsarur Health Centre II,Health Centre II,MoH,1.2744,34.6760,GPS
Uganda,Eastern,Kapteror Health Centre II,Health Centre II,Private not for profit,1.4161,34.5092,GPS
Uganda,Eastern,Kaptum Health Centre II,Health Centre II,MoH,1.4278,34.5827,Other
Uganda,Eastern,Kapujan Health Centre III,Health Centre III,MoH,1.7306,33.9038,GPS
Uganda,Eastern,Kapyanga Health Centre II,Health Centre II,MoH,0.5567,33.7839,GPS
Uganda,Eastern,Kasambika Health Centre III,Health Centre III,MoH,0.8542,33.4782,Google Earth
Uganda,Eastern,Kasambira Health Centre II,Health Centre II,MoH,0.7890,33.1490,GPS
Uganda,Eastern,Kasasira Health Centre III,Health Centre III,MoH,1.0939,33.7056,GPS
Uganda,Eastern,Kaserem Christian Medical Centre Health Centre II,Health Centre II,Private not for profit,1.3456,34.3582,GPS
Uganda,Eastern,Kaserem Health Centre III,Health Centre III,MoH,1.3284,34.3364,GPS
Uganda,Eastern,Kasodo Health Centre III,Health Centre III,MoH,1.1380,33.6280,GPS
Uganda,Eastern,Kasokwe Health Centre II,Health Centre II,Private not for profit,0.6405,33.8149,GPS
Uganda,Eastern,Kasokwe Health Centre II,Health Centre II,MoH,0.6405,33.8149,GPS
Uganda,Eastern,Kasoli Health Centre II,Health Centre II,MoH,0.6939,34.2006,Google Earth
Uganda,Eastern,Kasolo Health Centre II,Health Centre II,Private not for profit,0.6134,33.4538,Google Earth
Uganda,Eastern,Kasolwe Health Centre II,Health Centre II,MoH,0.7813,33.2328,Other
Uganda,Eastern,Kasozi Health Centre II,Health Centre II,MoH,0.4794,33.5719,Other
Uganda,Eastern,Kasutaime Health Centre II,Health Centre II,MoH,0.4425,33.5569,Other
Uganda,Eastern,Kata Health Centre III,Health Centre III,MoH,1.4436,34.3989,Other
Uganda,Eastern,Katajula Health Centre II,Health Centre II,MoH,0.7094,34.2813,GPS
Uganda,Eastern,Katakwi COU Aliakamer Health Centre II,Health Centre II,Private not for profit,1.9570,33.7840,Encarta
Uganda,Eastern,Katakwi Hospital,Hospital,MoH,1.9201,33.9623,GPS
Uganda,Eastern,Kateta Health Centre III,Health Centre III,MoH,1.4158,33.4895,GPS
Uganda,Eastern,Kateta Moru Health Centre II,Health Centre II,MoH,1.4500,33.5000,Google Earth
Uganda,Eastern,Kateta NGO Health Centre II,Health Centre II,Private not for profit,1.4469,33.4987,GPS
Uganda,Eastern,Katine NGO Health Centre II,Health Centre II,Private not for profit,1.8850,33.4790,GPS
Uganda,Eastern,Katira Health Centre III,Health Centre III,MoH,1.1114,34.0410,GPS
Uganda,Eastern,Kaukura Health Centre II,Health Centre II,MoH,1.2328,33.6980,Other
Uganda,Eastern,Kavule Health Centre II,Health Centre II,Private not for profit,0.5198,33.6366,GPS
Uganda,Eastern,Kawaga Health Centre II,Health Centre II,MoH,1.0645,33.1227,GPS
Uganda,Eastern,Kawete Health Centre II,Health Centre II,MoH,0.7265,33.4827,Google Earth
Uganda,Eastern,Kayango Health Centre III,Health Centre III,MoH,0.5697,33.8432,GPS
Uganda,Eastern,Kayogera Health Centre II,Health Centre II,MoH,0.4815,33.7608,GPS
Uganda,Eastern,Kayoro Health Centre II,Health Centre II,MoH,0.5589,34.1003,Other
Uganda,Eastern,Kebula Health Centre II,Health Centre II,MoH,1.0940,33.9509,GPS
Uganda,Eastern,Kenkebu Health Centre II,Health Centre II,MoH,1.0537,33.9269,GPS
Uganda,Eastern,Kerekerene Health Centre III,Health Centre III,MoH,1.1436,34.0377,GPS
Uganda,Eastern,Kibale Health Centre III,Health Centre III,MoH,1.2080,33.7700,GPS
Uganda,Eastern,Kibibi Health Centre II,Health Centre II,MoH,0.2350,32.1640,Encarta
Uganda,Eastern,Kibimba Health Centre II,Health Centre II,MoH,0.5351,33.8755,GPS
Uganda,Eastern,Kibinga Health Centre II,Health Centre II,MoH,0.7148,33.2756,Other
Uganda,Eastern,Kibuku Health Centre IV,Health Centre IV,MoH,1.0505,33.7997,GPS
Uganda,Eastern,Kibuku Lwatama Health Centre II,Health Centre II,MoH,1.0505,33.7997,GPS
Uganda,Eastern,Kibundaire Health Centre II,Health Centre II,Private not for profit,0.6130,33.1360,GPS
Uganda,Eastern,Kibuye Health Centre II,Health Centre II,MoH,1.1865,32.9789,Other
Uganda,Eastern,Kichinjaji Health Centre III,Health Centre III,MoH,1.7197,33.6267,Google Earth
Uganda,Eastern,Kidera Health Centre IV,Health Centre IV,MoH,1.3260,33.0020,GPS
Uganda,Eastern,Kidetok Mission Health Centre III,Health Centre III,Private not for profit,1.4820,33.4100,GPS
Uganda,Eastern,Kidoko Health Centre II,Health Centre II,MoH,0.8808,34.1161,Geonames
Uganda,Eastern,Kidongole Health Centre III,Health Centre III,MoH,1.2638,33.9792,GPS
Uganda,Eastern,Kifuyo Health Centre II,Health Centre II,MoH,0.3840,33.8320,Encarta
Uganda,Eastern,Kigalama Health Centre II,Health Centre II,MoH,0.7967,33.7168,GPS
Uganda,Eastern,Kigalama Health Centre II,Health Centre II,Private not for profit,0.7967,33.7168,GPS
Uganda,Eastern,Kigandalo Health Centre IV,Health Centre IV,MoH,0.3910,33.6200,GPS
Uganda,Eastern,Kigezi Health Centre II,Health Centre II,MoH,1.0603,34.2509,Google Earth
Uganda,Eastern,Kigulu Health Centre II,Health Centre II,MoH,0.5947,33.8325,GPS
Uganda,Eastern,Kiige Health Centre II,Health Centre II,MoH,0.7801,33.2316,Other
Uganda,Eastern,Kiinu Health Centre II,Health Centre II,MoH,0.9576,33.2991,GPS
Uganda,Eastern,Kikalu Health Centre II,Health Centre II,MoH,0.9452,33.6065,GPS
Uganda,Eastern,Kimaka Health Centre II,Health Centre II,MoH,0.4650,33.1850,Encarta
Uganda,Eastern,Kinawampere Health Centre II,Health Centre II,MoH,0.9160,33.2160,GPS
Uganda,Eastern,Kiranga Health Centre II,Health Centre II,MoH,0.8610,33.5610,GPS
Uganda,Eastern,Kirewa Chawolo Health Centre II,Health Centre II,MoH,0.6529,33.9518,Other
Uganda,Eastern,Kirewa Comm. Health Centre III,Health Centre III,MoH,0.6529,33.9518,Other
Uganda,Eastern,Kirika Health Centre III,Health Centre III,MoH,0.9994,33.8191,GPS
Uganda,Eastern,Kiriki Health Centre III,Health Centre III,MoH,1.4500,34.7167,Other
Uganda,Eastern,Kiringa Health Centre II,Health Centre II,Private not for profit,0.8302,33.4221,Google Earth
Uganda,Eastern,Kiroba Health Centre II,Health Centre II,Private not for profit,0.8503,33.1294,Other
Uganda,Eastern,Kirongero Health Centre II,Health Centre II,Private not for profit,0.5952,33.7549,GPS
Uganda,Eastern,Kisaasi Health Centre II,Health Centre II,MoH,,,
Uganda,Eastern,Kiseitaka Health Centre II,Health Centre II,MoH,0.6066,33.7543,GPS
Uganda,Eastern,Kisiima Islands Health Centre II,Health Centre II,MoH,0.4414,33.2395,Combination
Uganda,Eastern,Kisimu Health Centre II,Health Centre II,MoH,0.8285,33.7558,GPS
Uganda,Eastern,Kisoko Health Centre III,Health Centre III,MoH,0.7563,34.1156,GPS
Uganda,Eastern,Kisowozi Health Centre II,Health Centre II,MoH,0.9716,33.5983,Other
Uganda,Eastern,Kisozi Health Centre II,Health Centre II,MoH,0.7412,33.0828,Other
Uganda,Eastern,Kisozi Health Centre II,Health Centre II,Private not for profit,0.7490,33.0800,Google Earth
Uganda,Eastern,Kitanaba Health Centre II,Health Centre II,MoH,0.6765,33.1915,Google Earth
Uganda,Eastern,Kitayunjwa Health Centre III,Health Centre III,MoH,0.8986,33.1533,Other
Uganda,Eastern,Kitodha Health Centre II,Health Centre II,MoH,0.4431,33.8226,Combination
Uganda,Eastern,Kitovu Health Centre II,Health Centre II,MoH,0.4500,33.4333,Other
Uganda,Eastern,Kitumba Health Centre II,Health Centre II,MoH,0.4159,33.7587,GPS
Uganda,Eastern,Kityerera Health Centre IV,Health Centre IV,MoH,0.3280,33.5130,GPS
Uganda,Eastern,Kiwalazi Health Centre II,Health Centre II,MoH,0.7500,33.2833,Geonames
Uganda,Eastern,Kiwanyi Health Centre II,Health Centre II,Private not for profit,0.8088,33.4396,Google Earth
Uganda,Eastern,Kiyeyi Health Centre III,Health Centre III,MoH,0.7060,33.9200,GPS
Uganda,Eastern,Kiyunga Health Centre II,Health Centre II,MoH,0.7771,33.0724,Other
Uganda,Eastern,Kiyunga Health Centre IV,Health Centre IV,MoH,0.7480,33.3300,GPS
Uganda,Eastern,Koboli Health Centre II,Health Centre II,MoH,1.2417,33.9333,Other
Uganda,Eastern,Kobulubulu Health Centre III,Health Centre III,MoH,1.7150,33.1450,GPS
Uganda,Eastern,Kobwin Health Centre III,Health Centre III,MoH,1.4000,33.7500,Other
Uganda,Eastern,Kocheka Health Centre II,Health Centre II,MoH,1.2833,34.0500,Other
Uganda,Eastern,Kokorio Health Centre II,Health Centre II,MoH,1.7136,33.9337,GPS
Uganda,Eastern,Kokwomurya Health Centre II,Health Centre II,MoH,1.4061,34.4582,GPS
Uganda,Eastern,Kolir Health Centre III,Health Centre III,MoH,1.3170,34.1540,GPS
Uganda,Eastern,Kolonyi Health Centre IV,Health Centre IV,Private not for profit,1.1395,34.1489,Google Earth
Uganda,Eastern,Kongta Health Centre II,Health Centre II,Private not for profit,1.3920,34.5682,GPS
Uganda,Eastern,Koritok Health Centre II,Health Centre II,MoH,2.0313,33.9841,GPS
Uganda,Eastern,Kortek Health Centre III,Health Centre III,MoH,1.3010,34.7109,GPS
Uganda,Eastern,Kubo Health Centre II,Health Centre II,MoH,0.4333,33.9769,Other
Uganda,Eastern,Kumi Health Centre IV,Health Centre IV,MoH,1.5270,33.9880,GPS
Uganda,Eastern,Kumi Hospital,Hospital,Private not for profit,1.5038,33.9349,Other
Uganda,Eastern,Kwanyiy Health Centre III,Health Centre III,MoH,1.3784,34.6505,GPS
Uganda,Eastern,Kwapa Health Centre III,Health Centre III,MoH,0.7488,34.2350,Other
Uganda,Eastern,Kwirwot Health Centre II,Health Centre II,MoH,1.2310,34.7437,GPS
Uganda,Eastern,Kworus Health Centre III,Health Centre III,MoH,1.3669,34.6540,GPS
Uganda,Eastern,Kwoti Health Centre II,Health Centre II,MoH,1.3644,34.4577,GPS
Uganda,Eastern,Kyamwinula Health Centre II,Health Centre II,MoH,0.6804,34.1616,GPS
Uganda,Eastern,Kyando Health Centre II,Health Centre II,Private not for profit,0.4390,33.4090,GPS
Uganda,Eastern,Kyani Health Centre II,Health Centre II,MoH,0.9688,33.5290,Other
Uganda,Eastern,Kyeeya Health Centre II,Health Centre II,MoH,0.9683,33.2278,Other
Uganda,Eastern,Kyemeire Health Centre II,Health Centre II,Private not for profit,0.4743,33.6839,GPS
Uganda,Eastern,Kyere Health Centre III,Health Centre III,MoH,1.4357,33.6171,GPS
Uganda,Eastern,Kyere Mission Health Centre III,Health Centre III,Private not for profit,1.4604,33.6264,GPS
Uganda,Eastern,Kyesha Health Centre II,Health Centre II,MoH,1.1005,34.3300,Other
Uganda,Eastern,Kyoga Health Centre II,Health Centre II,MoH,0.4040,33.5869,GPS
Uganda,Eastern,Kyomya Health Centre II,Health Centre II,MoH,0.5510,33.1770,GPS
Uganda,Eastern,Lalle Health Centre II,Health Centre II,MoH,1.7000,33.5167,Other
Uganda,Eastern,Ligingi Health Centre II,Health Centre II,MoH,0.6790,33.9440,GPS
Uganda,Eastern,Likil Health Centre II,Health Centre II,Private not for profit,1.3660,34.5078,GPS
Uganda,Eastern,Limoto Health Centre II,Health Centre II,MoH,1.1267,33.7358,Google Earth
Uganda,Eastern,Lolwe Health Centre II,Health Centre II,MoH,0.1178,33.7929,GPS
Uganda,Eastern,Lu Gala Community Health Centre II,Health Centre II,Private not for profit,0.1886,33.8878,Other
Uganda,Eastern,Lubira Health Centre III,Health Centre III,MoH,0.7154,33.6272,Google Earth
Uganda,Eastern,Lugala Health Centre II,Health Centre II,MoH,0.1886,33.8878,Other
Uganda,Eastern,Lukolo Health Centre III,Health Centre III,MoH,0.5620,33.1870,GPS
Uganda,Eastern,Lulyambuzi Health Centre III,Health Centre III,MoH,0.7440,33.2090,GPS
Uganda,Eastern,Lumino Foc Rev Health Centre III,Health Centre III,Private not for profit,0.3267,33.9874,GPS
Uganda,Eastern,Lumino Health Centre III,Health Centre III,MoH,0.3100,33.9770,GPS
Uganda,Eastern,Lumuli Health Centre II,Health Centre II,MoH,0.6330,33.0670,Encarta
Uganda,Eastern,Lunar Cdf Health Centre III,Health Centre III,Private not for profit,,,
Uganda,Eastern,Lunyo Health Centre III,Health Centre III,MoH,0.3342,33.9080,GPS
Uganda,Eastern,Luzinga Health Centre II,Health Centre II,MoH,0.6968,33.2007,GPS
Uganda,Eastern,Lwaki Health Centre II,Health Centre II,MoH,0.6710,33.4070,GPS
Uganda,Eastern,Lwala Health Centre II,Health Centre II,MoH,0.6750,34.0410,GPS
Uganda,Eastern,Lwala Hospital,Hospital,Private not for profit,1.8623,33.2776,GPS
Uganda,Eastern,Lwanda Health Centre II,Health Centre II,MoH,0.5280,33.2210,GPS
Uganda,Eastern,Lwangoli Health Centre III,Health Centre III,MoH,0.9647,34.1471,Other
Uganda,Eastern,Lwanjusi Health Centre III,Health Centre III,MoH,0.8685,34.2534,GPS
Uganda,Eastern,Lwatama Health Centre II,Health Centre II,MoH,0.9860,33.6740,GPS
Uganda,Eastern,Lyama Health Centre III,Health Centre III,MoH,0.9866,33.9303,GPS
Uganda,Eastern,Lyantonde Hospital,Hospital,MoH,-0.4031,31.1572,Other
Uganda,Eastern,Madera NGO Health Centre II,Health Centre II,Private not for profit,1.7187,33.6152,GPS
Uganda,Eastern,Madungha Health Centre II,Health Centre II,MoH,0.9239,33.8255,GPS
Uganda,Eastern,Mafubira Health Centre II,Health Centre II,MoH,0.4720,33.2100,GPS
Uganda,Eastern,Magada Health Centre II,Health Centre II,MoH,0.5167,33.4667,Geonames
Uganda,Eastern,Magada Health Centre III,Health Centre III,MoH,0.8880,33.7200,GPS
Uganda,Eastern,Magale Health Centre IV,Health Centre IV,Private not for profit,0.8690,34.3480,GPS
Uganda,Eastern,Magamaga Health Centre III,Health Centre III,MoH,0.6290,33.1750,GPS
Uganda,Eastern,Magogo Health Centre II,Health Centre II,MoH,0.6538,33.4743,Google Earth
Uganda,Eastern,Magola Health Centre II,Health Centre II,MoH,0.6242,34.0550,Other
Uganda,Eastern,Magoro Health Centre III,Health Centre III,MoH,1.7337,34.1013,GPS
Uganda,Eastern,Maina Health Centre II,Health Centre II,Private not for profit,0.4540,33.5114,Other
Uganda,Eastern,Mairinya Health Centre II,Health Centre II,Private not for profit,0.3979,33.6840,Other
Uganda,Eastern,Majanji Health Centre II,Health Centre II,MoH,0.2633,33.9893,GPS
Uganda,Eastern,Makawari Health Centre II,Health Centre II,MoH,0.7777,34.1082,GPS
Uganda,Eastern,Makhai Health Centre II,Health Centre II,MoH,0.9559,34.1686,Other
Uganda,Eastern,Makhonje Health Centre III,Health Centre III,MoH,0.8800,34.1830,GPS
Uganda,Eastern,Makuutu Health Centre III,Health Centre III,MoH,0.5011,33.5942,Google Earth
Uganda,Eastern,Malaba Health Centre III,Health Centre III,MoH,0.6432,34.2605,GPS
Uganda,Eastern,Malera Health Centre III,Health Centre III,MoH,1.4530,34.0850,GPS
Uganda,Eastern,Maliri Health Centre II,Health Centre II,MoH,0.8167,34.1404,Other
Uganda,Eastern,Malongo Health Centre III,Health Centre III,MoH,0.2369,33.4745,Other
Uganda,Eastern,Malugulya Health Centre II,Health Centre II,Private not for profit,0.9500,32.9667,Other
Uganda,Eastern,Malukhu Health Centre III,Health Centre III,MoH,1.0640,34.1670,GPS
Uganda,Eastern,Marah Health Centre II,Health Centre II,Private not for profit,1.0844,34.0949,Combination
Uganda,Eastern,Masafu Hospital,Hospital,MoH,0.4159,34.0339,GPS
Uganda,Eastern,Masese Danida Health Centre II,Health Centre II,Private not for profit,0.4500,33.2280,GPS
Uganda,Eastern,Masese Iii Health Centre II,Health Centre II,MoH,0.4500,33.2220,GPS
Uganda,Eastern,Masese Port Health Centre II,Health Centre II,MoH,0.4500,33.2220,GPS
Uganda,Eastern,Masira Health Centre III,Health Centre III,MoH,1.2889,34.3770,GPS
Uganda,Eastern,Masiyompo Health Centre III,Health Centre III,Private not for profit,1.2300,34.2447,Other
Uganda,Eastern,Masolya Health Centre II,Health Centre II,MoH,,,
Uganda,Eastern,Matiki Health Centre II,Health Centre II,MoH,0.4882,33.6308,GPS
Uganda,Eastern,Maundo Health Centre II,Health Centre II,MoH,0.7833,34.0500,Other
Uganda,Eastern,Mawagala Health Centre II,Health Centre II,Private not for profit,0.6909,33.4356,Google Earth
Uganda,Eastern,Mawanga C. O. G Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Eastern,Mawero Health Centre II,Health Centre II,MoH,0.5000,34.1000,Other
Uganda,Eastern,Mawoito Health Centre II,Health Centre II,MoH,0.6542,33.1328,Other
Uganda,Eastern,Mawundo Health Centre III,Health Centre III,Private not for profit,0.6400,33.3590,GPS
Uganda,Eastern,Mayuge Health Centre III,Health Centre III,MoH,-0.1454,33.5968,Other
Uganda,Eastern,Maziriga Health Centre II,Health Centre II,MoH,0.3296,33.7726,Other
Uganda,Eastern,Mazuba Health Centre II,Health Centre II,Private not for profit,0.9257,33.7280,Other
Uganda,Eastern,Mbale Municipal Health Centre II,Health Centre II,MoH,1.0881,34.1807,GPS
Uganda,Northern,Lira Regional Referral Hospital,Regional Referral Hospital,MoH,2.2555,32.9014,Google Earth
Uganda,Eastern,Mbaya Health Centre III,Health Centre III,MoH,1.2376,34.3294,Other
Uganda,Eastern,Mbehenyi Health Centre III,Health Centre III,MoH,0.4100,33.9630,GPS
Uganda,Eastern,Mbula Health Centre II,Health Centre II,MoH,0.8167,34.1000,Other
Uganda,Eastern,Mbulamuti Health Centre III,Health Centre III,MoH,0.8600,33.0530,GPS
Uganda,Eastern,Mella Health Centre III,Health Centre III,MoH,0.6968,34.2615,Other
Uganda,Eastern,Mengya Health Centre II,Health Centre II,MoH,1.3574,34.5403,Other
